-----------------------------------------------------------------------------------------------------------------------------------------
 Module info :
-----------------------------------------------------------------------------------------------------------------------------------------
 Base       | Top        | Size       | Rebase | SafeSEH | ASLR  | NXCompat | OS Dll | Version, Modulename & Path
-----------------------------------------------------------------------------------------------------------------------------------------
 0x10470000 | 0x104a1000 | 0x00031000 | False  | True    | False |  False   | False  | -1.0- [test.exe] (C:\Users\Jay\Desktop\test.exe)
 0x74f50000 | 0x75134000 | 0x001e4000 | True   | True    | True  |  False   | True   | 10.0.17134.376 [KERNELBASE.dll] (C:\WINDOWS\System32\KERNELBASE.dll)
 0x77a30000 | 0x77a74000 | 0x00044000 | True   | True    | True  |  False   | True   | 10.0.17134.1 [sechost.dll] (C:\WINDOWS\System32\sechost.dll)
 0x72ee0000 | 0x72f36000 | 0x00056000 | True   | True    | True  |  False   | True   | 10.0.17134.1 [mswsock.dll] (C:\WINDOWS\system32\mswsock.dll)
 0x75bc0000 | 0x75ca0000 | 0x000e0000 | True   | True    | True  |  False   | True   | 10.0.17134.376 [KERNEL32.DLL] (C:\WINDOWS\System32\KERNEL32.DLL)
 0x773a0000 | 0x7745f000 | 0x000bf000 | True   | True    | True  |  False   | True   | 7.0.17134.1 [msvcrt.dll] (C:\WINDOWS\System32\msvcrt.dll)
 0x744d0000 | 0x744da000 | 0x0000a000 | True   | True    | True  |  False   | True   | 10.0.17134.1 [CRYPTBASE.dll] (C:\WINDOWS\System32\CRYPTBASE.dll)
 0x744e0000 | 0x74500000 | 0x00020000 | True   | True    | True  |  False   | True   | 10.0.17134.376 [SspiCli.dll] (C:\WINDOWS\System32\SspiCli.dll)
 0x77c20000 | 0x77db0000 | 0x00190000 | True   | True    | True  |  False   | True   | 10.0.17134.228 [ntdll.dll] (C:\WINDOWS\SYSTEM32\ntdll.dll)
 0x74550000 | 0x745c8000 | 0x00078000 | True   | True    | True  |  False   | True   | 10.0.17134.1 [ADVAPI32.dll] (C:\WINDOWS\System32\ADVAPI32.dll)
 0x75de0000 | 0x75ea0000 | 0x000c0000 | True   | True    | True  |  False   | True   | 10.0.17134.1 [RPCRT4.dll] (C:\WINDOWS\System32\RPCRT4.dll)
 0x75d10000 | 0x75d77000 | 0x00067000 | True   | True    | True  |  False   | True   | 10.0.17134.1 [WS2_32.dll] (C:\WINDOWS\System32\WS2_32.dll)
 0x77650000 | 0x776a8000 | 0x00058000 | True   | True    | True  |  False   | True   | 10.0.17134.345 [bcryptPrimitives.dll] (C:\WINDOWS\System32\bcryptPrimitives.dll)
-----------------------------------------------------------------------------------------------------------------------------------------
Interesting gadgets
-------------------
0x1047601a :  # POP EDI # POP ESI # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047174b :  # ADD BYTE PTR DS:[EDX+10],CL # MOV EAX,DWORD PTR SS:[EBP-8] # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047174c :  # DEC EDX # ADC BYTE PTR DS:[EBX+E58BF845],CL # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047174d :  # ADC BYTE PTR DS:[EBX+E58BF845],CL # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047174e :  # MOV EAX,DWORD PTR SS:[EBP-8] # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047174f :  # INC EBP # CLC # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10479750 :  # ADD BYTE PTR SS:[EBP+C],DH # MOV EDX,10B # CMP WORD PTR DS:[ECX+18],DX # SETE AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10471751 :  # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10479752 :  # OR AL,0BA # OR EAX,DWORD PTR DS:[ECX] # ADD BYTE PTR DS:[EAX],AL # CMP WORD PTR DS:[ECX+18],DX # SETE AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10479753 :  # MOV EDX,10B # CMP WORD PTR DS:[ECX+18],DX # SETE AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10479754 :  # OR EAX,DWORD PTR DS:[ECX] # ADD BYTE PTR DS:[EAX],AL # CMP WORD PTR DS:[ECX+18],DX # SETE AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10479756 :  # ADD BYTE PTR DS:[EAX],AL # CMP WORD PTR DS:[ECX+18],DX # SETE AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10479758 :  # CMP WORD PTR DS:[ECX+18],DX # SETE AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10479759 :  # CMP DWORD PTR DS:[ECX+18],EDX # SETE AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047d75a :  # ADD EAX,FFB046E8 # INC DWORD PTR DS:[A0] # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047975c :  # SETE AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047d75d :  # MOV AL,0FF # INC DWORD PTR DS:[A0] # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047d75f :  # INC DWORD PTR DS:[A0] # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10475763 :  # ADD BYTE PTR DS:[EDX+10],CL # XOR AL,AL # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10475766 :  # XOR AL,AL # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047ee91 :  # DEC ECX # ADC BH,BH # POP ESI # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104893ef :  # ADC BYTE PTR DS:[EDI],CL # MOV BH,4 # DEC EAX # AND EAX,80 # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047e93d :  # XOR EAX,EAX # POP ESI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10473770 :  # ADD BYTE PTR DS:[EBX+FFFDE085],CL # PUSH ESI # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047e93f :  # POP ESI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10487787 :  # POP ES # ADD BYTE PTR DS:[EAX],AL # ADD ESP,14 # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10487788 :  # ADD BYTE PTR DS:[EAX],AL # ADD ESP,14 # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048578a :  # TEST BYTE PTR DS:[ESI-75],4D # ADC BYTE PTR DS:[EBX+11895EC6],CL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484e97 :  # ADD DWORD PTR DS:[EAX],EAX # ADD BYTE PTR DS:[ESI-7D],AH # CLC # CMP DH,BYTE PTR DS:[EBX+7] # MOVZX EAX,AX # SUB EAX,ECX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048778c :  # ADC AL,5D # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048578d :  # DEC EBP # ADC BYTE PTR DS:[EBX+11895EC6],CL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048578e :  # ADC BYTE PTR DS:[EBX+11895EC6],CL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104830bc :  # INC DWORD PTR DS:[EBX+46F60CC4] # OR BYTE PTR DS:[ESI*2+8668304],AL # ADD BYTE PTR DS:[ESI+5D],BL # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047d79b :  # DEC DWORD PTR DS:[EBX+74408B00] # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104737a0 :  # DEC DWORD PTR DS:[EDX] # ADD BYTE PTR DS:[EAX],AL # ADD BH,DH # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104737a2 :  # ADD BYTE PTR DS:[EAX],AL # ADD BH,DH # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104737ac :  # OR AL,0F7 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10487e9d :  # POP ESI # MOV EAX,EBX # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048b949 :  # ADD BYTE PTR DS:[EBX+ECX-7D],DH # PUSHAD # AND BYTE PTR DS:[EAX],AL # MOV DWORD PTR DS:[EAX+24],0FFFF # POP ESI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047994a :  # DEC EDX # ADC BYTE PTR DS:[EBX+1049E3E0],AH # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484ea0 :  # MOVZX EAX,AX # SUB EAX,ECX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104837c6 :  # MOV ESP,EBP # POP EBP # RETN 0x04    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047994c :  # MOV DWORD PTR DS:[1049E3E0],EAX # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104717cc :  # DEC EDX # ADC BYTE PTR DS:[EBX+FF52FC55],CL # ADC EAX,<&ADVAPI32.CloseServiceHandle> # MOV EAX,DWORD PTR SS:[EBP-C] # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104717cd :  # ADC BYTE PTR DS:[EBX+FF52FC55],CL # ADC EAX,<&ADVAPI32.CloseServiceHandle> # MOV EAX,DWORD PTR SS:[EBP-C] # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048b94d :  # PUSHAD # AND BYTE PTR DS:[EAX],AL # MOV DWORD PTR DS:[EAX+24],0FFFF # POP ESI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104717d3 :  # ADC EAX,<&ADVAPI32.CloseServiceHandle> # MOV EAX,DWORD PTR SS:[EBP-C] # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104717d5 :  # ADD BYTE PTR DS:[EDX+10],CL # MOV EAX,DWORD PTR SS:[EBP-C] # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104717d6 :  # DEC EDX # ADC BYTE PTR DS:[EBX+E58BF445],CL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104717d7 :  # ADC BYTE PTR DS:[EBX+E58BF445],CL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104717d8 :  # MOV EAX,DWORD PTR SS:[EBP-C] # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104717db :  # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104877e0 :  # ADD BYTE PTR DS:[EAX],AL # ADD ESP,18 # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048b950 :  # MOV DWORD PTR DS:[EAX+24],0FFFF # POP ESI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104757e3 :  # PUSH EAX # ADD DWORD PTR DS:[EDX+10],ECX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104757e4 :  # ADD DWORD PTR DS:[EDX+10],ECX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104717e6 :  # ADD BYTE PTR DS:[EBX+FF500845],CL # ADC EAX,<&ADVAPI32.StartServiceA> # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104717e8 :  # INC EBP # OR BYTE PTR DS:[EAX-1],DL # ADC EAX,<&ADVAPI32.StartServiceA> # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104717e9 :  # OR BYTE PTR DS:[EAX-1],DL # ADC EAX,<&ADVAPI32.StartServiceA> # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047d7ea :  # ADD BYTE PTR DS:[EAX-73],DL # INC EBP # MOV ESP,1AE85053 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104717ee :  # ADD BYTE PTR DS:[EDX+10],CL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104797ef :  # ADD BL,CH # MOV AL,64 # POP DWORD PTR DS:[0] # ADD ESP,18 # POP EDI # POP ESI # POP EBX # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104797f1 :  # MOV AL,64 # POP DWORD PTR DS:[0] # ADD ESP,18 # POP EDI # POP ESI # POP EBX # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104797f3 :  # POP DWORD PTR DS:[0] # ADD ESP,18 # POP EDI # POP ESI # POP EBX # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104797f5 :  # ADD BYTE PTR DS:[EAX],AL # ADD BYTE PTR DS:[EAX],AL # ADD ESP,18 # POP EDI # POP ESI # POP EBX # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104797f6 :  # ADD BYTE PTR DS:[EAX],AL # ADD BYTE PTR DS:[EBX+5E5F18C4],AL # POP EBX # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104797f7 :  # ADD BYTE PTR DS:[EAX],AL # ADD ESP,18 # POP EDI # POP ESI # POP EBX # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104797f8 :  # ADD BYTE PTR DS:[EBX+5E5F18C4],AL # POP EBX # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10473954 :  # AND BYTE PTR DS:[ECX+EDX-A],DH # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x104797fa :  # LES EBX,FWORD PTR DS:[EAX] # POP EDI # POP ESI # POP EBX # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104837fc :  # DEC EDX # ADC BYTE PTR DS:[EBX+F65E0845],CL # ADD BYTE PTR DS:[ESI*2+208303],AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104777fd :  # TEST DWORD PTR DS:[EDX],ECX # OR BYTE PTR DS:[EAX],AL # ADD BH,DH # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104877fe :  # ADD BYTE PTR DS:[EAX],AL # ADD ESP,18 # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104777ff :  # OR BYTE PTR DS:[EAX],AL # ADD BH,DH # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10483800 :  # OR BYTE PTR DS:[ESI-A],BL # ADD BYTE PTR DS:[ESI*2+208303],AL # POP EBP # RETN    ** [test.exe] **   |  null {PAGE_EXECUTE_READ}
0x10487801 :  # LES EBX,FWORD PTR DS:[EAX] # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10475802 :  # DEC EAX # ADD DWORD PTR DS:[EDX+10],ECX # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10475803 :  # ADD DWORD PTR DS:[EDX+10],ECX # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10483807 :  # AND DWORD PTR DS:[EAX],0 # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10483808 :  # AND BYTE PTR DS:[EAX],AL # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10483812 :  # OR BYTE PTR DS:[ECX+1040E],AL # ADD BH,BH # ADC EAX,<&KERNEL32.GetUserDefaultLCID> # MOV DWORD PTR DS:[ESI+8],EAX # MOV DWORD PTR DS:[ESI+4],EAX # POP ESI # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1048b814 :  # ADD BYTE PTR DS:[EBX+2B],BL # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10483816 :  # ADD DWORD PTR DS:[EAX],EAX # ADD BH,BH # ADC EAX,<&KERNEL32.GetUserDefaultLCID> # MOV DWORD PTR DS:[ESI+8],EAX # MOV DWORD PTR DS:[ESI+4],EAX # POP ESI # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1048381c :  # ADD BYTE PTR DS:[EDX+10],CL # MOV DWORD PTR DS:[ESI+8],EAX # MOV DWORD PTR DS:[ESI+4],EAX # POP ESI # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1048381d :  # DEC EDX # ADC BYTE PTR DS:[ECX+46890846],CL # ADD AL,5E # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1048381e :  # ADC BYTE PTR DS:[ECX+46890846],CL # ADD AL,5E # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10483820 :  # INC ESI # OR BYTE PTR DS:[ECX+5D5E0446],CL # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10483821 :  # OR BYTE PTR DS:[ECX+5D5E0446],CL # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10475824 :  # DEC ESP # ADD DWORD PTR DS:[EDX+10],ECX # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10475825 :  # ADD DWORD PTR DS:[EDX+10],ECX # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10479831 :  # INC DWORD PTR DS:[EBX+8B5D0CC4] # INC ESP # AND AL,8 # MOV EDX,DWORD PTR SS:[ESP+10] # MOV DWORD PTR DS:[EDX],EAX # MOV EAX,3 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10479833 :  # LES ECX,FWORD PTR DS:[EBX*2+824448B] # MOV EDX,DWORD PTR SS:[ESP+10] # MOV DWORD PTR DS:[EDX],EAX # MOV EAX,3 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10479834 :  # OR AL,5D # MOV EAX,DWORD PTR SS:[ESP+8] # MOV EDX,DWORD PTR SS:[ESP+10] # MOV DWORD PTR DS:[EDX],EAX # MOV EAX,3 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10479837 :  # INC ESP # AND AL,8 # MOV EDX,DWORD PTR SS:[ESP+10] # MOV DWORD PTR DS:[EDX],EAX # MOV EAX,3 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10479838 :  # AND AL,8 # MOV EDX,DWORD PTR SS:[ESP+10] # MOV DWORD PTR DS:[EDX],EAX # MOV EAX,3 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10479839 :  # OR BYTE PTR DS:[EBX+89102454],CL # ADD BH,BYTE PTR DS:[EAX+3] # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047983b :  # PUSH ESP # AND AL,10 # MOV DWORD PTR DS:[EDX],EAX # MOV EAX,3 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047983c :  # AND AL,10 # MOV DWORD PTR DS:[EDX],EAX # MOV EAX,3 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047983d :  # ADC BYTE PTR DS:[ECX+3B802],CL # ADD BYTE PTR DS:[EAX],AL # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10479841 :  # ADD EAX,DWORD PTR DS:[EAX] # ADD BYTE PTR DS:[EAX],AL # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10479843 :  # ADD BYTE PTR DS:[EAX],AL # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047b847 :  # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047985d :  # OR AL,5D # RETN 0x04    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10472412 :  # ADD DWORD PTR SS:[EBP-A],ESI # MOV EAX,DWORD PTR SS:[ESP+8] # POP EDI # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047b87e :  # ADD BYTE PTR DS:[EAX-1],DL # ADC EAX,<&KERNEL32.HeapAlloc> # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047b882 :  # PUSHFD # ADD BYTE PTR DS:[EDX+10],CL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047b883 :  # ADD BYTE PTR DS:[EDX+10],CL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047588b :  # ADD BYTE PTR DS:[EDX+10],CL # XOR EAX,EAX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048389e :  # AND DWORD PTR DS:[EDI],0 # POP EDI # POP ESI # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048389f :  # DAA # ADD BYTE PTR DS:[EDI+5E],BL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104838a0 :  # ADD BYTE PTR DS:[EDI+5E],BL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104798a4 :  # ADD DWORD PTR DS:[EAX],EAX # POP EDI # POP ESI # POP EBX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104798a5 :  # ADD BYTE PTR DS:[EDI+5E],BL # POP EBX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047241c :  # INC ESP # AND AL,4 # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x104718ae :  # MOV EAX,DWORD PTR SS:[EBP-8] # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104718af :  # INC EBP # CLC # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104718b0 :  # CLC # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104718b1 :  # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104798bd :  # OR AL,5D # RETN 0x08    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104898d2 :  # DEC EAX # ADC BYTE PTR DS:[EAX],AL # CDQ # DEC EAX # ADC BYTE PTR DS:[EBX+5E0C2444],CL # POP EDI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104758d3 :  # ADD EBP,DWORD PTR DS:[EDX+A] # POP EAX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104758d4 :  # PUSH 0A # POP EAX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104898d5 :  # CDQ # DEC EAX # ADC BYTE PTR DS:[EBX+5E0C2444],CL # POP EDI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104758d6 :  # POP EAX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104758d7 :  # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10485723 :  # POP EDI # POP ESI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x104898da :  # AND AL,0C # POP ESI # POP EDI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104898db :  # OR AL,5E # POP EDI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048b8dd :  # ADD BYTE PTR DS:[EBX],CH # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104898df :  # NOP # MOV AL,BYTE PTR DS:[ESI] # MOV BYTE PTR DS:[EDI],AL # MOV EAX,DWORD PTR SS:[ESP+C] # POP ESI # POP EDI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104898e0 :  # MOV AL,BYTE PTR DS:[ESI] # MOV BYTE PTR DS:[EDI],AL # MOV EAX,DWORD PTR SS:[ESP+C] # POP ESI # POP EDI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104898e1 :  # PUSH ES # MOV BYTE PTR DS:[EDI],AL # MOV EAX,DWORD PTR SS:[ESP+C] # POP ESI # POP EDI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104898e2 :  # MOV BYTE PTR DS:[EDI],AL # MOV EAX,DWORD PTR SS:[ESP+C] # POP ESI # POP EDI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104893e0 :  # CMP EAX,test.1049E748 # ADD BYTE PTR SS:[EBP+13],DH # MOV ECX,DWORD PTR SS:[EBP+8] # MOV EAX,DWORD PTR DS:[1049D120] # MOVZX EAX,WORD PTR DS:[EAX+ECX*2] # AND EAX,80 # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104898e6 :  # AND AL,0C # POP ESI # POP EDI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104898e7 :  # OR AL,5E # POP EDI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048b8e8 :  # OR AL,2B # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10483427 :  # OR BYTE PTR DS:[ESI+5D],BL # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x104758ec :  # PUSH ESP # ADD DWORD PTR DS:[EDX+10],ECX # XOR EDX,EDX # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104758ed :  # ADD DWORD PTR DS:[EDX+10],ECX # XOR EDX,EDX # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104838ee :  # DEC EDX # ADC BYTE PTR DS:[EBX+F65E0845],CL # ADD BYTE PTR DS:[ESI*2+208303],AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104838ef :  # ADC BYTE PTR DS:[EBX+F65E0845],CL # ADD BYTE PTR DS:[ESI*2+208303],AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104898f0 :  # MOV AL,BYTE PTR DS:[ESI+1] # MOV BYTE PTR DS:[EDI+1],AL # MOV EAX,DWORD PTR SS:[ESP+C] # POP ESI # POP EDI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104838f1 :  # INC EBP # OR BYTE PTR DS:[ESI-A],BL # ADD BYTE PTR DS:[ESI*2+208303],AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x104838f2 :  # OR BYTE PTR DS:[ESI-A],BL # ADD BYTE PTR DS:[ESI*2+208303],AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
